Title;Hours Viewed;Views
The Noel Diary;14600000;8700000
Persuasion;16000000;8700000
In the Heart of the Sea;17800000;8700000
Close;13600000;8600000
The Merry Gentlemen;12700000;8600000
Pitch Perfect;16100000;8600000
Into the Fire: The Lost Daughter: Season 1;21900000;8600000
Brightburn;12900000;8600000
Space Jam;12400000;8600000
Barbie Mermaid Power;9400000;8600000
Jungle Beat: The Movie;12900000;8600000
Fury (2014);19100000;8600000
Love & Other Drugs;16300000;8600000
Run;12900000;8600000
This Is 40;18900000;8500000
The Match // 승부;16500000;8500000
American Assassin;15900000;8500000
The Royal Treatment;13900000;8500000
Look Both Ways;15800000;8500000
What Jennifer Did;12200000;8400000
Fast & Furious;15000000;8400000
Clifford the Big Red Dog (2021);13600000;8400000
A Cinderella Christmas Ball;12000000;8400000
She Walks in Darkness // Un fantasma en la batalla;15300000;8400000
Flushed Away;11900000;8400000
They Call Him OG;21100000;8400000
The King;19700000;8400000
Jack Reacher;18300000;8400000
The Out-Laws;13600000;8400000
Bigfoot Family;12300000;8400000
TEST;20200000;8300000
Father Stu;17300000;8300000
Octonauts & the Caves of Sac Actun;10000000;8300000
The Wolf and the Lion;13800000;8300000
Subservience;14600000;8300000
It (2017);18600000;8300000
The Biggest Fan // La más fan;12900000;8300000
Meet Me Next Christmas;14700000;8300000
Rebel Moon — Part Two: The Scargiver;17100000;8300000
Harry Potter and the Deathly Hallows: Part 1;20200000;8300000
I Came By;15200000;8300000
Journey to the Center of the Earth (2008);12900000;8300000
That's My Boy (2012);15700000;8200000
Going in Style (2017);13200000;8200000
A Star Is Born (2018);18500000;8200000
Barbarian;14100000;8200000
End of the Road;12400000;8200000
The Last Voyage of the Demeter;16400000;8200000
The Angry Birds Movie;13400000;8200000
17 Again;13700000;8100000
Taken in Plain Sight;11600000;8100000
The Wolf of Wall Street;24300000;8100000
No Manches Frida;15400000;8100000
Project X (2012);11900000;8100000
The Silence;12200000;8100000
Good Bad Ugly (2025);18700000;8100000
Smile 2;17200000;8100000
Code 8 Part II;13600000;8100000
Harry Potter and the Deathly Hallows: Part 2;17500000;8100000
Semi-Soeter;12600000;8100000
The Killer (2024);16900000;8100000
The Hustle (2019);12500000;8000000
Jurassic World: Fallen Kingdom;17200000;8000000
13 Going on 30;13000000;8000000
Tall Girl;13700000;8000000
Romance in Style;11500000;8000000
Superbad;15000000;8000000
Legion (2010);13300000;7900000
Forgotten Love // Znachor;18300000;7900000
Wrath of Man;15700000;7900000
Jurassic Park;16800000;7900000
You People;15400000;7800000
Den of Thieves;18100000;7800000
Honest Thief;12800000;7800000
#Alive // #살아있다;12700000;7800000
The Town (2010);16400000;7800000
The Curse of Bridge Hollow;12100000;7800000
The Smurfs 2;13600000;7800000
Air Force Elite: Thunderbirds;11700000;7800000
Ambulance (2022);17600000;7800000
Gemini Man (2019);15300000;7800000
The Hating Game;13400000;7800000
Fear Street Part 2: 1978;14200000;7700000
Hello, Love, Again;15700000;7700000
Burning Betrayal // O Lado Bom de Ser Traída;12600000;7700000
Faith in the Impossible // Fé Para o Impossível;12800000;7700000
Wind River (2017);13800000;7700000
Ballerina // 발레리나;12200000;7700000
Champions (2023);15800000;7700000
Sunny Sanskari ki Tulsi Kumari // सनी संस्कारी की तुलसी कुमारी;17200000;7700000
Son of Sardaar 2 // सन ऑफ़ सरदार 2;18500000;7700000
Knives Out;16800000;7700000
Maareesan;19300000;7700000
Mission: Impossible - Ghost Protocol;17300000;7700000
Scooby-Doo;11000000;7700000
Wrath of the Titans;12700000;7700000
VidaaMuyarchi;19300000;7700000
Trainwreck: P.I. Moms;5800000;7600000
London Has Fallen;12500000;7600000
Thunder Force;13600000;7600000
Latin Blood - The Ballad of Ney Matogrosso // Homem Com H;16600000;7600000
Antz;10400000;7600000
Annie (2014);15000000;7600000
The Hunger Games;17300000;7600000
The Big Short;16600000;7600000
Blue Beetle;16100000;7600000
Through My Window 3: Looking at You // A través de mi ventana 3: A través de tu mirada;13300000;7600000
Jujutsu Kaisen 0: The Movie // 劇場版 呪術廻戦 0;13400000;7600000
Mercy (2023);10700000;7600000
Kung Fu Hustle // 功夫;12400000;7600000
The Heartbreak Kid (2007);14700000;7600000
Buy Now: The Shopping Conspiracy;10600000;7500000
Identity Thief;14000000;7500000
Tears of the Sun;15100000;7500000
The Perfect Date;11400000;7500000
Emily the Criminal;12200000;7500000
Hillbilly Elegy;14700000;7500000
She's All That;11900000;7500000
IT'S WHAT'S INSIDE;13100000;7500000
Camp Crasher // Campamento con mamá;11900000;7500000
Extinct;10600000;7500000
The Internship;14900000;7500000
Love at First Sight;11400000;7500000
Transformers One;13000000;7500000
Attack 13 // วิญญาณเลขที่ 13;13300000;7500000
Rambo: Last Blood;12500000;7500000
Spider-Man: Far from Home;16100000;7500000
Proud Mary;11100000;7500000
Super Crazy // Re loca;11900000;7500000
Wingwomen // Voleuses;14400000;7500000
Holiday in the Wild;10600000;7400000
Chickenhare and the Hamster of Darkness;11300000;7400000
Get Rich or Die Tryin';14300000;7400000
Goosebumps 2: Haunted Halloween;11100000;7400000
Scooby-Doo 2: Monsters Unleashed;11400000;7400000
Cheers to Life // Viva a Vida;12700000;7400000
The Intruder (2019);12700000;7400000
Babo: The Haftbefehl Story // Babo - Die Haftbefehl-Story;11400000;7400000
Green Lantern (2011);14100000;7400000
The Sandlot;12300000;7300000
Clueless (1995);11900000;7300000
Catch Me If You Can (2002);17200000;7300000
Escape from Alcatraz;13700000;7300000
The Princess Switch: Switched Again;11700000;7300000
Big Daddy (1999);11300000;7300000
The Amazing Spider-Man 2;16900000;7200000
The Blackening;11600000;7200000
Hunger // คนหิว เกมกระหาย;17400000;7200000
2 Guns;13100000;7200000
Selena y Los Dinos: A Family’s Legacy;14000000;7200000
Grease;13200000;7200000
The Curse of La Llorona;11200000;7200000
Thug Life (2025);19800000;7200000
Coming to America;14000000;7200000
Batman Begins;16700000;7200000
Jack (2025);16000000;7200000
Train to Busan // 부산행;13800000;7100000
A Cowboy Christmas Romance;10000000;7100000
Toscana;11100000;7100000
Eloá the Hostage: Live on TV // Caso Eloá: Refém ao Vivo;10100000;7100000
The Godfather (1972);21000000;7100000
Ready or Not (2019);11400000;7100000
Ride Along (2014);11800000;7100000
Scent of a Woman (1992);18500000;7100000
Stolen: Heist of the Century;11300000;7100000
The Other Guys;12800000;7100000
Sextuplets;11900000;7100000
Split (2016);13900000;7100000
Missing (2023);13000000;7100000
Grenfell: Uncovered;11900000;7100000
Operation Fortune: Ruse de guerre;13400000;7000000
You Gotta Believe;12100000;7000000
The 355;14200000;7000000
Kingdom: Ashin of the North // 킹덤: 아신전;10900000;7000000
12 Strong;15100000;7000000
Dude (2025);15900000;7000000
Kong: Skull Island;13900000;7000000
American Pie 2;12100000;6900000
The Book of Life (2014);11100000;6900000
Heart Eyes;11200000;6900000
Sesame Street: The Nutcracker;3100000;6900000
Tehran // तेहरान;13400000;6900000
Dead Poets Society;14900000;6900000
Uncle Drew;11900000;6900000
The Notebook (2004);14400000;6900000
Mission: Impossible - Fallout;16900000;6900000
The Boy in the Striped Pajamas;11000000;6900000
Togo (2019);13000000;6900000
Honeymoonish // شهر زي العسل;11400000;6900000
Love Hard;12300000;6900000
The Goonies;13100000;6900000
Premonition (2007);10700000;6900000
Horrible Bosses;11300000;6900000
Rio (2011);11100000;6900000
Inheritance // Spadek;10700000;6800000
Think Like a Man Too;12000000;6800000
Knock at the Cabin;11300000;6800000
Wonder Park;10000000;6800000
Rob Peace;13400000;6800000
Hijack '93;9900000;6800000
Larva Pendant;3700000;6800000
The Karate Kid (1984);14500000;6800000
Slender Man;10500000;6800000
Mission: Cross // 크로스;11900000;6800000
Good News // 굿뉴스;15700000;6800000
Through My Window 2: Across the Sea // A través de mi ventana 2: A través del mar;12600000;6800000
The Other Boleyn Girl (2008);13100000;6800000
Furioza;16200000;6800000
Bang (2025);9800000;6700000
San Andreas;12600000;6700000
The Girlfriend (2025);15500000;6700000
Finding ‘Ohana;13700000;6700000
Beast (English) (2022);10400000;6700000
Downsizing;15300000;6700000
Raat Akeli Hai - The Bansal Murders // रात अकेली है - द बंसल मर्डर्स;15300000;6700000
Marry Me (2022);12600000;6700000
Viking Wolf // Vikingulven;10900000;6700000
The Founder (2016);12700000;6700000
Abigail (2024);12200000;6700000
The Last Kingdom: Seven Kings Must Die;12700000;6700000
Next Friday;11000000;6700000
In the Shadow of the Moon;12900000;6700000
Robinson Crusoe (1997);10100000;6700000
Organ Child // 器子;11900000;6600000
Addams Family Values;10400000;6600000
Brazen;10500000;6600000
Jailbreak: Love on the Run;9700000;6600000
Pitch Perfect 2;12600000;6600000
Frozen Hot Boys // แก๊งหิมะเดือด;13000000;6600000
Kingdom: Return of The Great General // キングダム 大将軍の帰還;16000000;6600000
Things Heard & Seen;13300000;6600000
Godzilla: King of the Monsters;14400000;6600000
The Back-Up Plan;11500000;6600000
20th Century Girl // 20세기 소녀;13300000;6600000
The Hill (2023);13800000;6600000
Guillermo del Toro’s Pinocchio;13400000;6600000
Mechanic: Resurrection;10900000;6600000
Miraculous World: New York, United Heroez;6700000;6600000
Beckett;12100000;6600000
Terminator: Dark Fate;14000000;6600000
Watcher (2022);10500000;6600000
The Little Rascals (1994);9000000;6600000
Bumblebee;12700000;6600000
Inside the Mind of a Dog;8300000;6600000
Wanted (2008);12200000;6600000
Sicario: Day of the Soldado;13400000;6600000
Richie Rich (1994);10300000;6600000
Teenage Mutant Ninja Turtles (2014);11300000;6600000
The Casagrandes Movie;9200000;6500000
Love Again (2023);11300000;6500000
Tenet;16300000;6500000
Teenage Mutant Ninja Turtles: Mutant Mayhem;10800000;6500000
Love and Wine;12000000;6500000
No One Gets Out Alive;9400000;6500000
Miraculous World: Shanghai, The Legend of LadyDragon;5800000;6500000
Sosyal Climbers;11300000;6500000
The Age of Adaline;12300000;6500000
Blue Streak;10100000;6500000
Spider-Man 3;15000000;6500000
The Black Phone;11300000;6500000
And The Breadwinner Is...;13400000;6500000
The Sleepover;11300000;6500000
Spoiled Brats // Pourris gâtés;10500000;6500000
10 Things I Hate About You (1999);10500000;6500000
The Gentlemen (2020);12200000;6500000
Constantine (2005);12900000;6400000
Lesson Plan // Plan lekcji;10700000;6400000
Azaad // आज़ाद;14500000;6400000
Rim of the World;10500000;6400000
Renfield;10000000;6400000
Work It;10100000;6400000
Jack the Giant Slayer;12200000;6400000
Little Siberia // Pikku Siperia;11300000;6400000
Rio 2;10800000;6400000
Casper (1995);10700000;6400000
No Good Deed (2014);9000000;6400000
Thandel;15900000;6400000
Miss Peregrine's Home for Peculiar Children;13700000;6400000
The Naked Gun: From the Files of Police Squad!;9000000;6400000
In Youth We Trust // วัยหนุ่ม 2544;14000000;6400000
Last Holiday (2006);12000000;6400000
Dangerous Lies;10300000;6400000
After the Sunset;10200000;6400000
Locked In;10200000;6400000
Prey;9300000;6400000
The Last Stop in Yuma County;9700000;6400000
Love in the Villa;12100000;6300000
Back to the Future Part II;11500000;6300000
Do Patti // दो पत्ती;13500000;6300000
21 Jump Street (2012);11600000;6300000
The Hunger Games: Mockingjay - Part 1;12800000;6300000
The Platform // El hoyo;9800000;6300000
Blame the Game // Spieleabend;9700000;6300000
The Quilters;3600000;6300000
A Cure for Wellness;15400000;6300000
Terminator 2: Judgment Day;14400000;6300000
Shaft;11900000;6300000
Bad Boys II;15400000;6300000
Happy Feet;11200000;6300000
Isn't It Romantic;9300000;6300000
Don't Let Go (2019);10800000;6200000
Best. Christmas. Ever!;8400000;6200000
Freedom Writers;12900000;6200000
Book Club: The Next Chapter;11200000;6200000
Rurouni Kenshin: The Beginning // るろうに剣心 最終章 The Beginning;14400000;6200000
Thanksgiving (2023);10900000;6200000
The Patriot (2000);17000000;6200000
Emergency // इमरजेंसी;15200000;6200000
The Ritual;9800000;6200000
I Spit on Your Grave 2;10900000;6200000
Dog Gone;9900000;6200000
Britain and The Blitz;8100000;6200000
Pinkfong Sing-Along Movie 2: Wonderstar Concert;7300000;6200000
Girl in the Picture;10600000;6200000
The Terminal (2004);13500000;6200000
Xtreme // Xtremo;11600000;6200000
Van Helsing (2004);13700000;6200000
Cocaine Bear;9600000;6100000
The Revenant (2015);16000000;6100000
Tall Girl 2;10500000;6100000
I Still Believe;12000000;6100000
The Wrath of Becky;8500000;6100000
Barbie & Chelsea: The Lost Birthday;6300000;6100000
Rambo: First Blood;9400000;6100000
The Babysitter: Killer Queen;10400000;6100000
Slumberland;12300000;6100000
Due Date;9700000;6100000
Old Dads;10500000;6100000
Dog (2022);10300000;6100000
An Honest Life // Ett ärligt liv;12500000;6100000
The Hunger Games: Mockingjay - Part 2;14000000;6100000
Heart of Champions;11800000;6000000
Life (1999);10800000;6000000
The Dictator;8400000;6000000
The Martian;14200000;6000000
Moving On (2022);8400000;6000000
Bob Marley: One Love;10700000;6000000
The Dark Knight Rises;16400000;6000000
The Babysitter;8500000;6000000
The Conjuring;11300000;6000000
El infierno;14900000;6000000
Astérix & Obélix: The Middle Kingdom // Astérix & Obélix : L'empire du Milieu;11100000;6000000
The Outfit (2022);10600000;6000000
Planet Single: Greek Adventure // Planeta Singli 4: Wyspa;10400000;6000000
Animal Crackers;10600000;6000000
The Rundown;10400000;6000000
The Seat;4000000;6000000
I Care a Lot;11600000;5900000
The General's Daughter (1999);11500000;5900000
The Whale (2022);11400000;5900000
The In Between;11600000;5900000
Goosebumps (2015);10300000;5900000
Barbie Princess Adventure;7100000;5900000
Limitless (2011);10300000;5900000
21 (2008);12100000;5900000
Outlaw // Bandida - A Número Um;8200000;5900000
Genie;9100000;5900000
Kadhalikka Neramillai;13700000;5900000
The Christmas Contract;8600000;5900000
Insidious: Chapter 2;10400000;5900000
Get Out (2017);10200000;5900000
Luckiest Girl Alive;11400000;5900000
Yara;9500000;5900000
Cunk on Life;7000000;5900000
Cheaper by the Dozen (2003);9500000;5800000
Divine Influencer;10300000;5800000
Suicide Squad;11900000;5800000
Dr. Seuss's The Sneetches;5500000;5800000
Tomb Raider;11500000;5800000
Lover, Stalker, Killer;8800000;5800000
Sniper: The Last Stand;9700000;5800000
Cold Blood Legacy;8500000;5800000
Kill Boksoon // 길복순;13600000;5800000
Ace Ventura: Pet Detective (1994);8200000;5800000
Salt (2010);9800000;5800000
Friends with Benefits (2011);10700000;5800000
The Takeover;8600000;5800000
Aaryan (Tamil);12700000;5800000
Halloween (2018);10100000;5800000
Hacksaw Ridge;13400000;5800000
Devara;16600000;5800000
A Dog's Purpose;9700000;5800000
Happy Feet Two;9700000;5800000
I Know What You Did Last Summer (1997);9700000;5800000
Extinction;9200000;5800000
The Night My Dad Saved Christmas 2 // La Navidad en sus manos 2;9100000;5800000
